title,url,price,primary_image_url,retailer_sku_code,currency,crawl_time,current_price,categories
AT Screen Guard for Nokia Lumia 525 ,http://www.expansys.com.sg/at-screen-guard-for-nokia-525-anti-fingerprint-crystal-clear-257368/,1.99,http://i2.expansys.com/img/b/257368/at-screen-guard-for-nokia-525.jpg,257368,SG$,2016-04-18 14:19:32,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for iPad mini/mini 2/mini 3 ,http://www.expansys.com.sg/at-screen-guard-for-ipad-mini-retina-ipad-mini-anti-fingerprint-crystal-clear-256031/,15.99,http://i1.expansys.com/img/b/256031/at-screen-guard-for-ipad-mini-retina-ipad-mini.jpg,256031,SG$,2016-04-18 14:19:36,15.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Goki Clear Screen Protector for Motorola Droid Razr ,http://www.expansys.com.sg/goki-clear-screen-protector-for-motorola-droid-razr-xt910-225921/,7.56,http://i1.expansys.com/img/b/225921/goki-clear-screen-protector-for-motorola-droid-razr.jpg,225921,SG$,2016-04-18 14:19:38,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
TEKTOS Cably Tie - Cable Management ,http://www.expansys.com.sg/tektos-cably-tie-grey-286773/,8.99,http://i1.expansys.com/img/b/286773/tektos-cably-tie.jpg,286773,SG$,2016-04-18 14:19:42,8.99,"Mobile Phones,Phone Accessories,Cables"
Sony Quick Charger UCH10 ,http://www.expansys.com.sg/sony-quick-charger-uch10-white-280203/,35.99,http://i1.expansys.com/img/b/280203/sony-quick-charger-uch10.jpg,280203,SG$,2016-04-18 14:19:45,35.99,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
Momax U.BULL 5-Port USB Charger UM5S ,http://www.expansys.com.sg/momax-u-bull-5-port-usb-charger-um5s-green-274433/,70.18,http://i1.expansys.com/img/b/274433/momax-u-bull-5-port-usb-charger-um5s.jpg,274433,SG$,2016-04-18 14:19:49,51.99,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
AT Screen Guard for Moto G 3rd XT1541 ,http://www.expansys.com.sg/at-screen-guard-for-moto-g-3rd-xt1541-anti-fingerprint-crystal-clear-281184/,13.99,http://i1.expansys.com/img/b/281184/at-screen-guard-for-moto-g-3rd-xt1541.jpg,281184,SG$,2016-04-18 14:19:57,13.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Motorola Shell for Motorola Moto G 3rd Gen ,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-g-3rd-gen-blue-280172/,26.99,http://i1.expansys.com/img/b/280172/motorola-shell-for-motorola-moto-g-3rd-gen.jpg,280172,SG$,2016-04-18 14:19:59,26.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Plantronics Explorer 500 Bluetooth Headset ,http://www.expansys.com.sg/plantronics-explorer-500-bluetooth-headset-gray-strata-279324/,,http://i1.expansys.com/img/b/279324/plantronics-explorer-500-bluetooth-headset.jpg,279324,,2016-04-18 14:20:02,,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
Momax Slim-Fit TPU  Case for Samsung Galaxy S6 ,http://www.expansys.com.sg/momax-slim-fit-tpu-case-for-samsung-galaxy-s6-pink-276473/,3.99,http://i1.expansys.com/img/b/276473/momax-slim-fit-tpu-case-for-samsung-galaxy-s6.jpg,276473,SG$,2016-04-18 14:20:04,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for HTC One M9 ,http://www.expansys.com.sg/melkco-leather-case-for-htc-one-m9-book-type-with-card-slot-red-276397/,34.56,http://i2.expansys.com/img/b/276397/melkco-leather-case-for-htc-one-m9.jpg,276397,SG$,2016-04-18 14:20:08,7.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Google Nexus 7 Folio 2013 ,http://www.expansys.com.sg/google-nexus-7-2013-folio-bright-red-269958/,67.77,http://i2.expansys.com/img/b/269958/google-nexus-7-2013-folio.jpg,269958,SG$,2016-04-18 14:20:16,4.23,"Tablet PCs & iPads,Tablet Accessories,Cases"
AT Screen Guard for Apple iPhone 6s/6 ,http://www.expansys.com.sg/at-screen-guard-for-apple-iphone-6-crystal-clear-266461/,11.99,http://i1.expansys.com/img/b/266461/at-screen-guard-for-apple-iphone-6.jpg,266461,SG$,2016-04-18 14:20:20,11.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for iPad mini/mini 2/mini 3 ,http://www.expansys.com.sg/at-screen-guard-for-ipad-mini-retina-ipad-mini-crystal-clear-255963/,13.50,http://i1.expansys.com/img/b/255963/at-screen-guard-for-ipad-mini-retina-ipad-mini.jpg,255963,SG$,2016-04-18 14:20:24,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
mobio Grip - Universal Handle and Stand ,http://www.expansys.com.sg/mobio-grip-universal-handle-and-stand-chrome-black-254169/,10.99,http://i2.expansys.com/img/b/254169/mobio-grip-universal-handle-and-stand.jpg,254169,SG$,2016-04-18 14:20:28,10.99,"Tablet PCs & iPads,Tablet Accessories,Car Kits"
AT Screen Guard  for ASUS Memo Pad FHD 10 ,http://www.expansys.com.sg/at-screen-guard-for-asus-memo-pad-fhd-crystal-clear-10-252405/,1.74,http://i2.expansys.com/img/b/252405/at-screen-guard-for-asus-memo-pad-fhd.jpg,252405,SG$,2016-04-18 14:20:31,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for ASUS Memo Pad HD7 ,http://www.expansys.com.sg/at-screen-guard-for-asus-memo-pad-hd7-anti-fingerprint-crystal-clear-252291/,1.74,http://i1.expansys.com/img/b/252291/at-screen-guard-for-asus-memo-pad-hd7.jpg,252291,SG$,2016-04-18 14:20:33,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for ASUS FonePad ,http://www.expansys.com.sg/at-screen-guard-for-asus-fonepad-crystal-clear-251400/,1.74,http://i1.expansys.com/img/b/251400/at-screen-guard-for-asus-fonepad.jpg,251400,SG$,2016-04-18 14:20:37,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS Clear Screen Protector for Motorola Droid Razr,http://www.expansys.com.sg/expansys-clear-screen-protector-for-motorola-droid-razr-225969/,8.49,http://i2.expansys.com/img/b/225969/expansys-clear-screen-protector-for-motorola-droid-razr.jpg,225969,SG$,2016-04-18 14:20:40,8.49,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for iPad Pro ,http://www.expansys.com.sg/at-screen-guard-for-ipad-pro-anti-fingerprint-crystal-clear-287126/,20.99,http://i2.expansys.com/img/b/287126/at-screen-guard-for-ipad-pro.jpg,287126,SG$,2016-04-18 14:20:43,20.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
TEKTOS Cably Gather - Magnet Cable Management ,http://www.expansys.com.sg/tektos-cably-gather-grey-286776/,9.99,http://i2.expansys.com/img/b/286776/tektos-cably-gather.jpg,286776,SG$,2016-04-18 14:20:47,9.99,"Mobile Phones,Phone Accessories,Cables"
B-Stock ASUS Zenfone 2 View Flip Cover for ZE551ML ,http://www.expansys.com.sg/b-stock-asus-zenfone-2-view-flip-cover-for-ze551ml-with-nfc-gold-open-box-288483/,23.85,http://i1.expansys.com/img/b/288483/b-stock-asus-zenfone-2-view-flip-cover-for-ze551ml.jpg,288483,SG$,2016-04-18 14:20:56,23.85,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Galaxy S7 edge Clear Cover EF-QG935 ,http://www.expansys.com.sg/samsung-clear-cover-for-galaxy-s7-edge-silver-288209/,42.68,http://i2.expansys.com/img/b/288209/samsung-clear-cover-for-galaxy-s7-edge.jpg,288209,SG$,2016-04-18 14:21:00,29.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Clear View Cover for Samsung Galaxy Note 5 ,http://www.expansys.com.sg/samsung-clear-view-cover-for-samsung-galaxy-note-5-blue-black-287870/,69.99,http://i1.expansys.com/img/b/287870/samsung-clear-view-cover-for-samsung-galaxy-note-5.jpg,287870,SG$,2016-04-18 14:21:01,69.99,"Mobile Phones,Phone Accessories,Cases & Covers"
XBase Tempered Glass Protector for BlackBerry PRIV ,http://www.expansys.com.sg/xbase-screen-protector-for-blackberry-priv-tempered-glass-curved-edges-287159/,42.99,http://i2.expansys.com/img/b/287159/xbase-screen-protector-for-blackberry-priv.jpg,287159,SG$,2016-04-18 14:21:05,42.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
BlackBerry PRIV Slide-Out Hard Shell ,http://www.expansys.com.sg/blackberry-priv-slide-out-hard-shell-black-285781/,51.99,http://i1.expansys.com/img/b/285781/blackberry-priv-slide-out-hard-shell.jpg,285781,SG$,2016-04-18 14:21:07,51.99,"Mobile Phones,Phone Accessories,Cases & Covers"
EXPANSYS USB Cradle for BlackBerry PlayBook,http://www.expansys.com.sg/expansys-usb-cradle-for-blackberry-playbook-218929/,48.99,http://i2.expansys.com/img/b/218929/expansys-usb-cradle-for-blackberry-playbook.jpg,218929,SG$,2016-04-18 14:21:15,48.99,"Tablet PCs & iPads,Tablet Accessories,Docks & Stands"
EXPANSYS USB Cradle for Samsung Galaxy Tab ,http://www.expansys.com.sg/expansys-usb-cradle-for-samsung-galaxy-tab-white-207074/,48.99,http://i1.expansys.com/img/b/207074/expansys-usb-cradle-for-samsung-galaxy-tab.jpg,207074,SG$,2016-04-18 14:21:19,48.99,"Tablet PCs & iPads,Tablet Accessories,Docks & Stands"
EXPANSYS USB Cradle for Samsung Galaxy Tab ,http://www.expansys.com.sg/expansys-usb-cradle-for-samsung-galaxy-tab-207073/,3.99,http://i1.expansys.com/img/b/207073/expansys-usb-cradle-for-samsung-galaxy-tab.jpg,207073,SG$,2016-04-18 14:21:22,3.99,"Tablet PCs & iPads,Tablet Accessories,Docks & Stands"
Google Nexus 7 Case (2013) ,http://www.expansys.com.sg/google-nexus-7-case-2013-gray-red-270045/,28.16,http://i2.expansys.com/img/b/270045/google-nexus-7-case-2013.jpg,270045,SG$,2016-04-18 14:21:25,1.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
Sony Style Cover Stand SCR28 Xperia Z3 Tablet Compact ,http://www.expansys.com.sg/sony-style-cover-stand-scr28-for-xperia-tablet-compact-black-268288/,69.99,http://i2.expansys.com/img/b/268288/sony-style-cover-stand-scr28-for-xperia-tablet-compact.jpg,268288,SG$,2016-04-18 14:21:29,69.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
"innerexile Zura palm rest protector for Macbook Pro 15"" ",http://www.expansys.com.sg/innerexile-zura-palm-rest-protector-for-macbook-pro-15-wood-veneer-266734/,,http://i1.expansys.com/img/b/266734/innerexile-zura-palm-rest-protector-for-macbook-pro-15.jpg,266734,,2016-04-18 14:21:32,,"Tablet PCs & iPads,Tablet Accessories"
OtterBox Defender Case for Galaxy Tab 4 7.0 ,http://www.expansys.com.sg/otterbox-defender-case-for-galaxy-tab-470-black-265660/,89.99,http://i1.expansys.com/img/b/265660/otterbox-defender-case-for-galaxy-tab-470.jpg,265660,SG$,2016-04-18 14:21:34,89.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
Samsung Book Cover for Samsung Galaxy Tab S 8.4 ,http://www.expansys.com.sg/samsung-book-cover-for-samsung-galaxy-tab-s84-charcoal-black-262742/,105.99,http://i1.expansys.com/img/b/262742/samsung-book-cover-for-samsung-galaxy-tab-s84.jpg,262742,SG$,2016-04-18 14:21:39,105.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
Sony Magnetic Charging dock DK39 for Xperia Z2 Tablet ,http://www.expansys.com.sg/sony-magnetic-charging-dock-dk39-for-xperia-z2-tablet-black-eu-257621/,73.99,http://i1.expansys.com/img/b/257621/sony-magnetic-charging-dock-dk39-for-xperia-z2-tablet.jpg,257621,SG$,2016-04-18 14:21:44,73.99,"Tablet PCs & iPads,Tablet Accessories,Docks & Stands"
AT Screen Guard for Samsung Galaxy Tab 3 7.0 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tab-3-crystal-clear-251391/,1.74,http://i1.expansys.com/img/b/251391/at-screen-guard-for-samsung-galaxy-tab-3.jpg,251391,SG$,2016-04-18 14:21:47,1.74,"Tablet PCs & iPads,Tablet Accessories,Screen Protectors"
Samsung Flip Case for Galaxy S4 ,http://www.expansys.com.sg/samsung-flip-case-for-galaxy-s4-orange-247267/,57.83,http://i2.expansys.com/img/b/247267/samsung-flip-case-for-galaxy-s4.jpg,247267,SG$,2016-04-18 14:21:56,1.61,"Mobile Phones,Phone Accessories,Cases & Covers"
Case-mate Colorways Case for iPhone SE/5s/5 ,http://www.expansys.com.sg/case-mate-colorways-case-for-iphone-5-flame-red-lipstick-pink-tangerine-orange-235719/,3.99,http://i2.expansys.com/img/b/235719/case-mate-colorways-case-for-iphone-5.jpg,235719,SG$,2016-04-18 14:22:00,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
DICOTA Slim Cover for Galaxy S III ,http://www.expansys.com.sg/dicota-slim-cover-for-galaxy-s-iii-blue-233761/,3.99,http://i1.expansys.com/img/b/233761/dicota-slim-cover-for-galaxy-s-iii.jpg,233761,SG$,2016-04-18 14:22:02,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
EXPANSYS Gel Case for HTC One X/One X+ ,http://www.expansys.com.sg/expansys-gel-case-for-htc-one-x-one-x-black-231245/,3.50,http://i2.expansys.com/img/b/231245/expansys-gel-case-for-htc-one-x-one-x.jpg,231245,SG$,2016-04-18 14:22:06,3.50,"Mobile Phones,Phone Accessories,Cases & Covers"
Design Craft Hard Case for Samsung Galaxy Note ,http://www.expansys.com.sg/design-craft-hard-case-for-samsung-galaxy-note-hot-pink-230942/,3.50,http://i1.expansys.com/img/b/230942/design-craft-hard-case-for-samsung-galaxy-note.jpg,230942,SG$,2016-04-18 14:22:10,3.50,"Mobile Phones,Phone Accessories,Cases & Covers"
"innerexile Zura palm rest protector for Macbook Pro 13"" ",http://www.expansys.com.sg/innerexile-zura-palm-rest-protector-for-macbook-pro-13-wood-veneer-266732/,33.99,http://i1.expansys.com/img/b/266732/innerexile-zura-palm-rest-protector-for-macbook-pro-13.jpg,266732,SG$,2016-04-18 14:22:17,33.99,"Tablet PCs & iPads,Tablet Accessories"
"innerexile Zura palm rest protector for Macbook Air 13"" ",http://www.expansys.com.sg/innerexile-zura-palm-rest-protector-for-macbook-air-13-wood-veneer-266731/,33.99,http://i1.expansys.com/img/b/266731/innerexile-zura-palm-rest-protector-for-macbook-air-13.jpg,266731,SG$,2016-04-18 14:22:21,33.99,"Tablet PCs & iPads,Tablet Accessories"
innerexile MiniDP to HDMI adapter (4K) ,http://www.expansys.com.sg/innerexile-minidp-to-hdmi-adapter-4k-arc-black-266449/,44.80,http://i2.expansys.com/img/b/266449/innerexile-minidp-to-hdmi-adapter-4k.jpg,266449,SG$,2016-04-18 14:22:26,44.80,"Smart home,Home Cinema,Streaming Media Players"
innerexile MiniDP to HDMI adapter (4K) ,http://www.expansys.com.sg/innerexile-minidp-to-hdmi-adapter-4k-arc-silver-266448/,44.80,http://i2.expansys.com/img/b/266448/innerexile-minidp-to-hdmi-adapter-4k.jpg,266448,SG$,2016-04-18 14:22:28,44.80,"Smart home,Home Cinema,Streaming Media Players"
Krusell Malmö Tablet Case for Xperia Tab Z3 Compact ,http://www.expansys.com.sg/krusell-malmo-tablet-case-for-sony-xperia-tab-z3-compact-red-265607/,24.59,http://i2.expansys.com/img/b/265607/krusell-malmo-tablet-case-for-sony-xperia-tab-z3-compact.jpg,265607,SG$,2016-04-18 14:22:30,24.59,"Tablet PCs & iPads,Tablet Accessories,Cases"
Samsung Book Cover for Samsung Galaxy Tab S 8.4 ,http://www.expansys.com.sg/samsung-book-cover-for-samsung-galaxy-tab-s84-electric-blue-262748/,105.62,http://i2.expansys.com/img/b/262748/samsung-book-cover-for-samsung-galaxy-tab-s84.jpg,262748,SG$,2016-04-18 14:22:34,58.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
Momax Flip Cover for Galaxy TabPro 10.1 ,http://www.expansys.com.sg/momax-flip-cover-for-galaxy-tabpro-10-1-pink-260176/,3.99,http://i2.expansys.com/img/b/260176/momax-flip-cover-for-galaxy-tabpro-10-1.jpg,260176,SG$,2016-04-18 14:22:39,3.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
Martin Fields Screen Protector for Samsung Galaxy TabPRO 10.1 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-tabpro-10-1-single-pack-259822/,1.74,http://i1.expansys.com/img/b/259822/martin-fields-screen-protector-for-samsung-galaxy-tabpro-10-1.jpg,259822,SG$,2016-04-18 14:22:39,1.74,"Tablet PCs & iPads,Tablet Accessories,Screen Protectors"
AT Screen Guard  for Samsung Galaxy Tab 3 10.1 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tab-3-10-1-crystal-clear-251735/,1.74,http://i2.expansys.com/img/b/251735/at-screen-guard-for-samsung-galaxy-tab-3-10-1.jpg,251735,SG$,2016-04-18 14:22:43,1.74,"Tablet PCs & iPads,Tablet Accessories,Screen Protectors"
AT Screen Guard  for Sony Xperia Tablet Z ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-tablet-z-crystal-clear-251394/,1.74,http://i1.expansys.com/img/b/251394/at-screen-guard-for-sony-xperia-tablet-z.jpg,251394,SG$,2016-04-18 14:22:47,1.74,"Tablet PCs & iPads,Tablet Accessories,Screen Protectors"
BlackBerry Passport Hard Shell ,http://www.expansys.com.sg/blackberry-passport-hard-shell-black-264629/,34.99,http://i2.expansys.com/img/b/264629/blackberry-passport-hard-shell.jpg,264629,SG$,2016-04-18 14:22:57,34.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Bose SoundTrue Headphones On-ear Style ,http://www.expansys.com.sg/bose-soundtrue-headphones-on-ear-style-purple-mint-white-263655/,,http://i2.expansys.com/img/b/263655/bose-soundtrue-headphones-on-ear-style.jpg,263655,,2016-04-18 14:23:02,,"Mobile Phones,Phone Accessories,Headsets & Headphones – Wired"
Bose SoundTrue Headphones On-ear Style ,http://www.expansys.com.sg/bose-soundtrue-headphones-on-ear-style-white-263654/,,http://i1.expansys.com/img/b/263654/bose-soundtrue-headphones-on-ear-style.jpg,263654,,2016-04-18 14:23:03,,"Mobile Phones,Phone Accessories,Headsets & Headphones – Wired"
Bose SoundTrue Headphones On-ear Style ,http://www.expansys.com.sg/bose-soundtrue-headphones-on-ear-style-mini-263653/,,http://i1.expansys.com/img/b/263653/bose-soundtrue-headphones-on-ear-style.jpg,263653,,2016-04-18 14:23:07,,"Mobile Phones,Phone Accessories,Headsets & Headphones – Wired"
Bose SoundTrue Headphones On-ear Style ,http://www.expansys.com.sg/bose-soundtrue-headphones-on-ear-style-black-263652/,,http://i1.expansys.com/img/b/263652/bose-soundtrue-headphones-on-ear-style.jpg,263652,,2016-04-18 14:23:08,,"Mobile Phones,Phone Accessories,Headsets & Headphones – Wired"
Sony Style Cover SCR32 for Xperia Z4 Tablet ,http://www.expansys.com.sg/sony-style-cover-scr32-for-xperia-z4-tablet-white-275223/,59.99,http://i1.expansys.com/img/b/275223/sony-style-cover-scr32-for-xperia-z4-tablet.jpg,275223,SG$,2016-04-18 14:23:17,59.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
Poetic Revolution Rugged Hybrid Case for LG G Pad 7.0 ,http://www.expansys.com.sg/poetic-revolution-rugged-hybrid-case-for-lg-g-pad-70-black-269968/,42.99,http://i2.expansys.com/img/b/269968/poetic-revolution-rugged-hybrid-case-for-lg-g-pad-70.jpg,269968,SG$,2016-04-18 14:23:19,42.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
AT Screen Guard for Google Nexus 9 ,http://www.expansys.com.sg/at-screen-guard-for-google-nexus-9-anti-fingerprint-crystal-clear-269640/,17.99,http://i1.expansys.com/img/b/269640/at-screen-guard-for-google-nexus-9.jpg,269640,SG$,2016-04-18 14:23:24,17.99,"Tablet PCs & iPads,Tablet Accessories,Screen Protectors"
Krusell Donsö Tablet Case Universal Small 6-7.9 ,http://www.expansys.com.sg/krusell-donso-tablet-case-universal-small-679-black-268420/,29.94,http://i1.expansys.com/img/b/268420/krusell-donso-tablet-case-universal-small-679.jpg,268420,SG$,2016-04-18 14:23:26,28.02,"Tablet PCs & iPads,Tablet Accessories,Cases"
Gumdrop Hideaway Case for Samsung Galaxy Tab S 10.5 ,http://www.expansys.com.sg/gumdrop-hideaway-case-for-samsung-galaxy-tab-s-10-5-black-265734/,48.99,http://i1.expansys.com/img/b/265734/gumdrop-hideaway-case-for-samsung-galaxy-tab-s-10-5.jpg,265734,SG$,2016-04-18 14:23:31,48.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
"melkco PU Leather Case for LG G Pad 8.3"" ",http://www.expansys.com.sg/melkco-pu-leather-case-for-lg-g-pad-83-black-264157/,49.35,http://i2.expansys.com/img/b/264157/melkco-pu-leather-case-for-lg-g-pad-83.jpg,264157,SG$,2016-04-18 14:23:34,0.80,"Tablet PCs & iPads,Tablet Accessories,Cases"
Martin Fields Screen Protector for Samsung Galaxy Tab 3 8.0 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-tab-3-8-0-single-pack-256717/,45.15,http://i2.expansys.com/img/b/256717/martin-fields-screen-protector-for-samsung-galaxy-tab-3-8-0.jpg,256717,SG$,2016-04-18 14:23:39,1.74,"Tablet PCs & iPads,Tablet Accessories,Screen Protectors"
AT Screen Guard  for Samsung Galaxy Tab 3 8.0 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tab-3-8-0-crystal-clear-252069/,1.75,http://i2.expansys.com/img/b/252069/at-screen-guard-for-samsung-galaxy-tab-3-8-0.jpg,252069,SG$,2016-04-18 14:23:43,1.75,"Tablet PCs & iPads,Tablet Accessories,Screen Protectors"
AT Screen Guard  for Galaxy Tab 3 10.1 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tab-3-10-1-anti-fingerprint-251736/,1.74,http://i2.expansys.com/img/b/251736/at-screen-guard-for-samsung-galaxy-tab-3-10-1.jpg,251736,SG$,2016-04-18 14:23:47,1.74,"Tablet PCs & iPads,Tablet Accessories,Screen Protectors"
Samsung Book Cover for Samsung Galaxy Tab 3 10.1 ,http://www.expansys.com.sg/samsung-book-cover-for-samsung-galaxy-tab-3-10-1-brown-248836/,76.99,http://i2.expansys.com/img/b/248836/samsung-book-cover-for-samsung-galaxy-tab-3-10-1.jpg,248836,SG$,2016-04-18 14:23:50,76.99,"Tablet PCs & iPads,Tablet Accessories,Cases"
BlackBerry Passport Leather Flex Shell ,http://www.expansys.com.sg/blackberry-passport-leather-flex-shell-black-on-black-273024/,43.61,http://i1.expansys.com/img/b/273024/blackberry-passport-leather-flex-shell.jpg,273024,SG$,2016-04-18 14:23:57,43.61,"Mobile Phones,Phone Accessories,Cases & Covers"
